,animal_id,animal_name,experiment_id,sex,gene,age,plane_of_section,treatment
587,72134986,05-3389,74047444,Male,Gda,56.0,coronal,ISH
588,72147809,05-3399,74047771,Male,Gnb4,56.0,coronal,ISH
589,72135259,05-3394,74047748,Male,Astn2,56.0,coronal,ISH
590,71083051,05-2841,71924027,Male,Tmem91,56.0,coronal,ISH
591,3242,350-0692,100041520,unknown,Fezf2,11.5,coronal,ISH
592,73620041,05-3683,74511925,Male,Tph2,56.0,coronal,ISH
593,73620033,05-3679,74511885,Male,Wif1,56.0,coronal,ISH
594,73573680,05-3644,74511791,Male,Col15a1,56.0,coronal,ISH
595,72967192,05-3497,74274687,Male,Unc5b,56.0,coronal,ISH
596,72970664,05-3503,74274684,Male,Lrmp,56.0,coronal,ISH
597,72147861,05-3404,74047845,Male,Meis3,56.0,coronal,ISH
598,79355604,335-1131,79589524,Male,Gabrr2,56.0,coronal,ISH
599,72966804,05-3495,74273120,Male,Arc,56.0,coronal,ISH
600,72172843,05-3434,74047905,Male,Btrc,56.0,coronal,ISH
601,83999,04-0244,356854,Male,Pus7,56.0,coronal,ISH
602,39552,04-0028,61000,Male,Stk17b,56.0,coronal,ISH
603,71203570,05-2939,72077477,Male,Doc2a,56.0,coronal,ISH
604,73573701,05-3654,74511880,Male,Daam2,56.0,coronal,ISH
605,73573616,05-3647,74511838,Male,Ntn1,56.0,coronal,ISH
606,702785,2337,2139,Male,Itfg1,56.0,coronal,ISH
607,4884,350-3064,100045530,Male,Lhx2,28.0,coronal,ISH
608,72008723,05-3347,73931637,Male,Lrrtm3,56.0,coronal,ISH
609,71993639,05-3327,73930838,Male,Asic2,56.0,coronal,ISH
610,71993627,05-3321,73930822,Male,Lepr,56.0,coronal,ISH
611,71414883,05-3113,73521822,Male,Slc18a3,56.0,coronal,ISH
612,71525625,05-3207,73771231,Male,Slc6a5,56.0,coronal,ISH
613,73651943,05-3719,74581447,Male,Pex5l,56.0,coronal,ISH
614,73651943,05-3719,74581449,Male,Slc2a12,56.0,coronal,ISH
615,73651943,05-3719,74581448,Male,Plekhh2,56.0,coronal,ISH
616,79322564,335-1081,79488911,Male,Tac2,56.0,coronal,ISH
617,6310,350-5393,100093562,Male,Rarb,28.0,coronal,ISH
618,71167103,05-2896,72007559,Male,Aldoc,56.0,coronal,ISH
619,71203592,05-2941,72080025,Male,Pcsk2,56.0,coronal,ISH
620,71185679,05-2920,72008309,Male,Cdh4,56.0,coronal,ISH
621,71298843,05-3029,72340131,Male,Gabra1,56.0,coronal,ISH
622,71250812,05-2985,72128790,Male,Atp10a,56.0,coronal,ISH
623,46761,04-0086,119507,Male,Il4ra,56.0,coronal,ISH
624,33700,04-0023,45669,Male,Mtmr7,56.0,coronal,ISH
625,702870,2435,2579,Male,Slc16a4,56.0,coronal,ISH
626,71061887,05-2814,71836835,Male,Deptor,56.0,coronal,ISH
627,5028,350-3158,100045782,Male,Pitx2,28.0,coronal,ISH
628,5028,350-3158,100045781,Male,Wnt3a,28.0,coronal,ISH
629,72652,04-0183,276268,Male,Alg5,56.0,coronal,ISH
630,6311,350-5394,100093638,Male,Dll1,28.0,coronal,ISH
631,70500001,05-2442,71358650,Male,Fezf2,56.0,coronal,ISH
632,5080,350-3379,100041787,unknown,Dbx1,11.5,coronal,ISH
633,83898,04-0219,323395,Male,Tmem168,56.0,coronal,ISH
634,321731,04-0606,67752311,Male,Dtna,56.0,coronal,ISH
635,5080,350-3379,100041777,unknown,Pitx2,11.5,coronal,ISH
636,5080,350-3379,100041776,unknown,Chat,11.5,coronal,ISH
637,70803431,05-2611,71670488,Male,Magel2,56.0,coronal,ISH
638,75064102,06-0430,75551464,Male,Gabrd,56.0,coronal,ISH
639,68740666,05-0455,69120613,Male,Dkk3,56.0,coronal,ISH
640,68770691,05-0549,69120619,Male,Calb2,56.0,coronal,ISH
641,71227926,05-2972,72119591,Male,Ngef,56.0,coronal,ISH
642,702868,2433,2551,Male,Scarb1,56.0,coronal,ISH
643,4887,350-3067,100045607,Male,Hoxa1,28.0,coronal,ISH
644,4888,350-3068,100045670,Male,Pax2,28.0,coronal,ISH
645,702864,2429,2599,Male,Slc2a4,56.0,coronal,ISH
646,702830,2394,2533,Male,Rhbdf1,56.0,coronal,ISH
647,4888,350-3068,100045669,Male,Jag1,28.0,coronal,ISH
648,702863,2428,2485,Male,Plg,56.0,coronal,ISH
649,77632931,07-0170,77925057,Male,AF529169,56.0,coronal,ISH
650,69664852,05-1660,70436735,Male,Gabrr2,56.0,coronal,ISH
651,641743,04-0777,67853370,Male,Chrna6,56.0,coronal,ISH
652,70803431,05-2611,71670485,Male,Lgi2,56.0,coronal,ISH
653,83898,04-0219,323393,Male,Sh3bp4,56.0,coronal,ISH
654,45835,04-0071,104828,Male,Leprot,56.0,coronal,ISH
655,70379896,05-2303,71016628,Male,Dtnbp1,56.0,coronal,ISH
656,4887,350-3067,100045541,Male,Sim1,28.0,coronal,ISH
657,4888,350-3068,100045611,Male,Cdh7,28.0,coronal,ISH
658,702849,2413,2069,Male,Btd,56.0,coronal,ISH
659,702849,2413,2429,Male,Nkiras2,56.0,coronal,ISH
660,83967,04-0236,356081,Male,Npc2,56.0,coronal,ISH
661,702849,2413,2607,Male,Slc35a2,56.0,coronal,ISH
662,702847,2411,2285,Male,Hdgf,56.0,coronal,ISH
663,71444918,05-3125,73592528,Male,Sema3a,56.0,coronal,ISH
664,71035725,05-2807,71836820,Male,Mfsd6,56.0,coronal,ISH
665,75343464,06-0585,75988536,Male,Relt,56.0,coronal,ISH
666,72296,04-0095,130914,Male,Tgfb1,56.0,coronal,ISH
667,702847,2411,2212,Male,Fem1a,56.0,coronal,ISH
668,702847,2411,2173,Male,E2f6,56.0,coronal,ISH
669,71083107,05-2836,71920508,Male,Bcl6,56.0,coronal,ISH
670,702851,2415,2483,Male,Pkig,56.0,coronal,ISH
671,702848,2412,1970,Male,Rabep2,56.0,coronal,ISH
672,702848,2412,2155,Male,Dok2,56.0,coronal,ISH
673,693396,04-0808,67881548,Male,Zfp61,56.0,coronal,ISH
674,72656,04-0184,293030,Male,Nefl,56.0,coronal,ISH
675,702846,2410,2444,Male,Nudt9,56.0,coronal,ISH
676,702846,2410,2413,Male,Mtrr,56.0,coronal,ISH
677,68663406,05-0386,69120565,Male,Pvalb,56.0,coronal,ISH
678,703382,350-9184,100092541,Male,Lhx8,4.0,coronal,ISH
679,4887,350-3067,100045608,Male,Hoxa4,28.0,coronal,ISH
680,4888,350-3068,100045543,Male,Ptch1,28.0,coronal,ISH
681,702839,2403,1810,Male,Pigt,56.0,coronal,ISH
682,701425,350-7471,100092618,Male,Gm6753,7.0,coronal,ISH
683,702838,2402,2529,Male,Rgs14,56.0,coronal,ISH
684,702835,2399,2583,Male,Slc18a1,56.0,coronal,ISH
685,46769,04-0088,121092,Male,Stat5a,56.0,coronal,ISH
686,702845,2409,2409,Male,Mtf1,56.0,coronal,ISH
687,702845,2409,2191,Male,Ephb6,56.0,coronal,ISH
688,702845,2409,1940,Male,Zbtb48,56.0,coronal,ISH
689,702845,2409,2329,Male,Irf9,56.0,coronal,ISH
690,6987,350-6338,100092620,Male,Trpc4,7.0,coronal,ISH
691,4887,350-3067,100045610,Male,Tal2,28.0,coronal,ISH
692,4888,350-3068,100045668,Male,Etv1,28.0,coronal,ISH
693,6987,350-6338,100092619,Male,Nr5a1,7.0,coronal,ISH
694,703382,350-9184,100092542,Male,Irs4,4.0,coronal,ISH
695,702844,2408,1689,Male,Copa,56.0,coronal,ISH
696,702844,2408,1772,Male,Mmaa,56.0,coronal,ISH
697,70803407,05-2599,71587930,Male,Elfn1,56.0,coronal,ISH
698,79322572,335-1083,79490110,Male,Apoe,56.0,coronal,ISH
699,77281682,07-0023,77371815,Male,Kcnn2,56.0,coronal,ISH
700,79338761,335-1117,79556599,Male,Fgf1,56.0,coronal,ISH
701,77232703,07-0008,77280561,Male,Hcn1,56.0,coronal,ISH
702,702844,2408,1697,Male,Nomo1,56.0,coronal,ISH
703,5623,350-3850,100051656,Male,Olig3,15.5,coronal,ISH
704,77281698,07-0027,77413690,Male,Stat5a,56.0,coronal,ISH
705,77232707,07-0009,77280576,Male,Tnnt1,56.0,coronal,ISH
706,702836,2400,1673,Male,Brd8,56.0,coronal,ISH
707,702840,2404,2609,Male,Slc35a3,56.0,coronal,ISH
708,702840,2404,1667,Male,Vash2,56.0,coronal,ISH
709,702840,2404,1637,Male,Ufc1,56.0,coronal,ISH
710,70780158,05-2574,71587845,Male,Thrsp,56.0,coronal,ISH
711,702840,2404,2161,Male,Dph2,56.0,coronal,ISH
712,5268,350-3658,100051645,unknown,Gsx1,13.5,coronal,ISH
713,5272,350-3662,100052737,unknown,Slc17a6,13.5,coronal,ISH
714,5270,350-3660,100051661,unknown,Avp,13.5,coronal,ISH
715,702840,2404,1802,Male,Pcbd1,56.0,coronal,ISH
716,702842,2406,2371,Male,P3h1,56.0,coronal,ISH
717,703747,350-9447,100092093,Male,Cdhr1,15.5,coronal,ISH
718,703747,350-9447,100092096,Male,Lmx1b,15.5,coronal,ISH
719,702842,2406,2037,Male,Aqp9,56.0,coronal,ISH
720,702839,2403,1695,Male,Ctf1,56.0,coronal,ISH
721,702839,2403,1880,Male,Pllp,56.0,coronal,ISH
722,702839,2403,1651,Male,Cmbl,56.0,coronal,ISH
723,702835,2399,1782,Male,Ncoa4,56.0,coronal,ISH
724,5231,350-3602,100051564,unknown,Zic4,13.5,coronal,ISH
725,5234,350-3605,100051600,unknown,Egr2,13.5,coronal,ISH
726,5234,350-3605,100051581,unknown,Hoxa1,13.5,coronal,ISH
727,5269,350-3659,100051632,unknown,Chat,13.5,coronal,ISH
728,5267,350-3657,100051623,unknown,Msx1,13.5,coronal,ISH
729,5270,350-3660,100052714,unknown,Arx,13.5,coronal,ISH
730,5270,350-3660,100051662,unknown,Phox2b,13.5,coronal,ISH
731,5273,350-3663,100051579,unknown,Pax2,13.5,coronal,ISH
732,5273,350-3663,100051578,unknown,Ptch1,13.5,coronal,ISH
733,5231,350-3602,100051539,unknown,Jag1,13.5,coronal,ISH
734,5230,350-3601,100051542,unknown,Lhx5,13.5,coronal,ISH
735,5268,350-3658,100051648,unknown,Gli3,13.5,coronal,ISH
736,5270,350-3660,100051663,unknown,Lhx2,13.5,coronal,ISH
737,5273,350-3663,100051626,unknown,Nkx2-1,13.5,coronal,ISH
738,5234,350-3605,100051599,unknown,Gli1,13.5,coronal,ISH
739,5234,350-3605,100051582,unknown,Gsx2,13.5,coronal,ISH
740,5272,350-3662,100052735,unknown,Etv1,13.5,coronal,ISH
741,5269,350-3659,100051664,unknown,Olig3,13.5,coronal,ISH
742,5267,350-3657,100051624,unknown,Tlx3,13.5,coronal,ISH
743,5270,350-3660,100051653,unknown,Ascl1,13.5,coronal,ISH
744,702835,2399,1663,Male,Slc22a13,56.0,coronal,ISH
745,5230,350-3601,100051543,unknown,Fezf2,13.5,coronal,ISH
746,5234,350-3605,100051580,unknown,Cdh7,13.5,coronal,ISH
747,5266,350-3656,100051559,unknown,Cdh8,13.5,coronal,ISH
748,5269,350-3659,100051652,unknown,Pcp2,13.5,coronal,ISH
749,5268,350-3658,100051633,unknown,Wnt3a,13.5,coronal,ISH
750,5272,350-3662,100052720,unknown,Sim1,13.5,coronal,ISH
751,702832,2396,2399,Male,Mapk14,56.0,coronal,ISH
752,702832,2396,1740,Male,Polr2m,56.0,coronal,ISH
753,702832,2396,1850,Male,Slc6a6,56.0,coronal,ISH
754,6680,350-5965,100059226,Male,Slc6a4,4.0,coronal,ISH
755,5641,350-4013,100052726,Male,Slc17a6,15.5,coronal,ISH
756,5641,350-4013,100052723,Male,Pax5,15.5,coronal,ISH
757,6419,350-5673,100059187,Male,Epha4,0.0,coronal,ISH
758,702539,1973,35,Male,Hepacam,56.0,coronal,ISH
759,702495,1912,841,Male,Prkcz,56.0,coronal,ISH
760,6724,350-5968,100059244,Male,Foxp1,4.0,coronal,ISH
761,73977215,06-0027,74658019,Male,Arl10,56.0,coronal,ISH
762,73806591,06-0003,74641315,Male,Atp6v1a,56.0,coronal,ISH
763,73633995,05-3716,74581399,Male,Fam135b,56.0,coronal,ISH
764,70220537,05-2195,70928199,Male,Cast,56.0,coronal,ISH
765,702833,2397,1832,Male,Siglece,56.0,coronal,ISH
766,71061912,05-2818,71836843,Male,Vstm2a,56.0,coronal,ISH
767,6408,350-5586,100059119,Male,Lbx1,4.0,coronal,ISH
768,70220541,05-2197,70928271,Male,Alcam,56.0,coronal,ISH
769,70220541,05-2197,70928270,Male,Gap43,56.0,coronal,ISH
770,702833,2397,2101,Male,Cmtm4,56.0,coronal,ISH
771,71083051,05-2841,71924056,Male,Gpr123,56.0,coronal,ISH
772,702833,2397,1583,Male,Gpr84,56.0,coronal,ISH
773,702828,2391,2267,Male,Gnpnat1,56.0,coronal,ISH
774,74071348,06-0062,74658085,Male,Msn,56.0,coronal,ISH
775,702533,1965,12,Male,Ndufv3,56.0,coronal,ISH
776,72640,04-0180,321203,Male,Cnot7,56.0,coronal,ISH
777,72611,04-0173,275874,Male,Copz2,56.0,coronal,ISH
778,72624,04-0176,276067,Male,Rpl11,56.0,coronal,ISH
779,72587,04-0167,276272,Male,Plcd3,56.0,coronal,ISH
780,702829,2393,1814,Male,Pxn,56.0,coronal,ISH
781,72348,04-0108,199391,Male,F2rl1,56.0,coronal,ISH
782,72348,04-0108,199392,Male,Mef2a,56.0,coronal,ISH
783,71061967,05-2828,71836877,Male,Upp1,56.0,coronal,ISH
784,71061912,05-2818,71836841,Male,Mcam,56.0,coronal,ISH
785,5271,350-3661,100052715,unknown,Calb2,13.5,coronal,ISH
786,70309795,05-2273,71015810,Male,Resp18,56.0,coronal,ISH
787,702834,2398,1685,Male,Chuk,56.0,coronal,ISH
788,702834,2398,1800,Male,P2ry6,56.0,coronal,ISH
789,702834,2398,1854,Male,Snap25,56.0,coronal,ISH
790,5622,350-3849,100051595,Male,Cdh4,15.5,coronal,ISH
791,73651972,05-3729,74641163,Male,Stk33,56.0,coronal,ISH
792,71101536,05-2863,71924204,Male,Pde10a,56.0,coronal,ISH
793,70220573,05-2213,70928340,Male,Cplx3,56.0,coronal,ISH
794,70220565,05-2209,70928307,Male,Fam26e,56.0,coronal,ISH
795,702834,2398,1888,Male,Vdac2,56.0,coronal,ISH
796,702834,2398,1872,Male,Tcerg1,56.0,coronal,ISH
797,702834,2398,1830,Male,Sfrp2,56.0,coronal,ISH
798,702527,1950,1109,Male,Brwd1,56.0,coronal,ISH
